Traffic light,Shipping Point/Receiving Pt,Originating document,STPO_Cut_Off,Plant,Description,Material,Open quantity,Unrestricted
,W001,6200020931,M_25th,GE05,TRITON 1200MM ANTQ BRASS WOR CF,TRIT48ABR,8,356
,W001,6200020928,M_15th,GW04,TRITON 1200MM ANTQ BRASS WOR CF,TRIT48ABR,30,356
,W001,6200020931,M_25th,GE01,TRITON 1200MM ANTQ BRASS WOR CF,TRIT48ABR,40,356
,W001,6200021072,M_15th,GN06,TRITON 1200MM ANTQ BRASS WOR CF,TRIT48ABR,50,356
,W001,6200021072,M_15th,GS02,TRITON 1200MM ANTQ BRASS WOR CF,TRIT48ABR,10,356
,W001,6200020931,M_25th,GS04,TRITON 1200MM ANTQ COPPER WOR CF,TRIT48ACR,60,472
,W001,6200020931,M_25th,GS06,TRITON 1200MM ANTQ COPPER WOR CF,TRIT48ACR,24,472
,W001,6200020931,M_25th,GS05,TRITON 1200MM ANTQ COPPER WOR CF,TRIT48ACR,22,472
,W001,6200020931,M_25th,GS01,TRITON 1200MM ANTQ COPPER WOR CF,TRIT48ACR,8,472
,W001,6200020931,M_25th,GN06,TRITON 1200MM ANTQ COPPER WOR CF,TRIT48ACR,62,472
,W001,6200020931,M_25th,GW04,TRITON 1200MM ANTQ COPPER WOR CF,TRIT48ACR,20,472
,W001,6200020931,M_25th,GW02,TRITON 1200MM ANTQ COPPER WOR CF,TRIT48ACR,22,472
,W001,6200020931,M_25th,GS07,TRITON 1200MM ANTQ COPPER WOR CF,TRIT48ACR,22,472
,W001,6200020928,M_15th,GN06,TRITON 1200MM ANTQ COPPER WOR CF,TRIT48ACR,94,472
,W001,6200020928,M_15th,GS01,TRITON 1200MM ANTQ COPPER WOR CF,TRIT48ACR,12,472
,W001,6200020928,M_15th,GS04,TRITON 1200MM ANTQ COPPER WOR CF,TRIT48ACR,32,472
,W001,6200020928,M_15th,GN04,TRITON 1200MM ANTQ COPPER WOR CF,TRIT48ACR,18,472
,W001,6200020928,M_15th,GW02,TRITON 1200MM ANTQ COPPER WOR CF,TRIT48ACR,32,472
,W001,6200020928,M_15th,GS05,TRITON 1200MM ANTQ COPPER WOR CF,TRIT48ACR,34,472
,W001,6200020928,M_15th,GS06,TRITON 1200MM ANTQ COPPER WOR CF,TRIT48ACR,26,472
,W001,6200020928,M_15th,GS07,TRITON 1200MM ANTQ COPPER WOR CF,TRIT48ACR,32,472
,W001,6200020928,M_15th,GE05,TRITON 1200MM ANTQ COPPER WOR CF,TRIT48ACR,4,472
,W001,6200020928,M_15th,GE01,TRITON 1200MM ANTQ COPPER WOR CF,TRIT48ACR,60,472
,W001,6200020928,M_15th,GN03,TRITON 1200MM ANTQ COPPER WOR CF,TRIT48ACR,78,472
,W001,6200020928,M_15th,GN02,TRITON 1200MM ANTQ COPPER WOR CF,TRIT48ACR,36,472
,W001,6200020931,M_25th,GN03,TRITON 1200MM ANTQ COPPER WOR CF,TRIT48ACR,64,472
,W001,6200020931,M_25th,GN02,TRITON 1200MM ANTQ COPPER WOR CF,TRIT48ACR,44,472
,W001,6200020931,M_25th,GN04,TRITON 1200MM ANTQ COPPER WOR CF,TRIT48ACR,26,472
,W001,6200020931,M_25th,GE05,TRITON 1200MM ANTQ COPPER WOR CF,TRIT48ACR,8,472
,W001,6200020928,M_15th,GW04,TRITON 1200MM ANTQ COPPER WOR CF,TRIT48ACR,28,472
,W001,6200020931,M_25th,GE01,TRITON 1200MM ANTQ COPPER WOR CF,TRIT48ACR,40,472
,W001,6200020931,M_25th,GS04,TRITON 1200MM BRUSHED STEEL WOR CF,TRIT48BST,32,384
,W001,6200020931,M_25th,GS05,TRITON 1200MM BRUSHED STEEL WOR CF,TRIT48BST,20,384
,W001,6200020931,M_25th,GS01,TRITON 1200MM BRUSHED STEEL WOR CF,TRIT48BST,8,384
,W001,6200020931,M_25th,GN06,TRITON 1200MM BRUSHED STEEL WOR CF,TRIT48BST,62,384
,W001,6200020931,M_25th,GW03,TRITON 1200MM BRUSHED STEEL WOR CF,TRIT48BST,18,384
,W001,6200020931,M_25th,GW02,TRITON 1200MM BRUSHED STEEL WOR CF,TRIT48BST,22,384
,W001,6200020931,M_25th,GW04,TRITON 1200MM BRUSHED STEEL WOR CF,TRIT48BST,22,384
,W001,6200020931,M_25th,GS07,TRITON 1200MM BRUSHED STEEL WOR CF,TRIT48BST,16,384
,W001,6200020928,M_15th,GN06,TRITON 1200MM BRUSHED STEEL WOR CF,TRIT48BST,94,384
,W001,6200020928,M_15th,GW02,TRITON 1200MM BRUSHED STEEL WOR CF,TRIT48BST,6,384
,W001,6200020928,M_15th,GE05,TRITON 1200MM BRUSHED STEEL WOR CF,TRIT48BST,12,384
,W001,6200020928,M_15th,GE01,TRITON 1200MM BRUSHED STEEL WOR CF,TRIT48BST,24,384
,W001,6200020928,M_15th,GN03,TRITON 1200MM BRUSHED STEEL WOR CF,TRIT48BST,94,384
,W001,6200020928,M_15th,GN02,TRITON 1200MM BRUSHED STEEL WOR CF,TRIT48BST,24,384
,W001,6200020931,M_25th,GN02,TRITON 1200MM BRUSHED STEEL WOR CF,TRIT48BST,38,384
,W001,6200020931,M_25th,GN03,TRITON 1200MM BRUSHED STEEL WOR CF,TRIT48BST,64,384
,W001,6200020931,M_25th,GN04,TRITON 1200MM BRUSHED STEEL WOR CF,TRIT48BST,26,384
,W001,6200020931,M_25th,GE05,TRITON 1200MM BRUSHED STEEL WOR CF,TRIT48BST,8,384
,W001,6200020928,M_15th,GW04,TRITON 1200MM BRUSHED STEEL WOR CF,TRIT48BST,32,384
,W001,6200020931,M_25th,GE01,TRITON 1200MM BRUSHED STEEL WOR CF,TRIT48BST,16,384
,W001,6200021072,M_15th,GN06,TRITON 1200MM BRUSHED STEEL WOR CF,TRIT48BST,142,384
,W001,6200021072,M_15th,GS02,TRITON 1200MM BRUSHED STEEL WOR CF,TRIT48BST,20,384
,W001,6200020906,M_25th,GS07,ULTRAA CF 1.2M BRN,ULT48BRN,96,0
,W001,6200020906,M_25th,GS06,ULTRAA CF 1.2M  IVORY,ULT48IVY,68,96
,W001,6200020906,M_25th,GS07,ULTRAA CF 1.2M  IVORY,ULT48IVY,80,96
,W001,6200020906,M_25th,GW05,ULTRAA CF 1.2M  IVORY,ULT48IVY,16,96
,W001,6200020906,M_25th,GS06,ULTRAA CF 1.2M OPAL WHT,ULT48OPW,16,0
,W001,6200020931,M_25th,GS05,URANUS 1200MM BLACK CEILING FAN UL,URANUS48BLK,15,6
,W001,6200020931,M_25th,GN05,URANUS 1200MM BLACK CEILING FAN UL,URANUS48BLK,16,6
,W001,6200020931,M_25th,GS01,URANUS 1200MM BLACK CEILING FAN UL,URANUS48BLK,8,6
,W001,6200020931,M_25th,GN06,URANUS 1200MM BLACK CEILING FAN UL,URANUS48BLK,17,6
,W001,6200020931,M_25th,GS07,URANUS 1200MM BLACK CEILING FAN UL,URANUS48BLK,20,6
,W001,6200020931,M_25th,GW01,URANUS 1200MM BLACK CEILING FAN UL,URANUS48BLK,8,6
,W001,6200020928,M_15th,GN06,URANUS 1200MM BLACK CEILING FAN UL,URANUS48BLK,57,6
,W001,6200020928,M_15th,GN04,URANUS 1200MM BLACK CEILING FAN UL,URANUS48BLK,13,6
,W001,6200020928,M_15th,GE05,URANUS 1200MM BLACK CEILING FAN UL,URANUS48BLK,6,6
,W001,6200020928,M_15th,GE01,URANUS 1200MM BLACK CEILING FAN UL,URANUS48BLK,24,6
,W001,6200020928,M_15th,GN03,URANUS 1200MM BLACK CEILING FAN UL,URANUS48BLK,56,6
,W001,6200020931,M_25th,GN02,URANUS 1200MM BLACK CEILING FAN UL,URANUS48BLK,6,6
,W001,6200020931,M_25th,GN01,URANUS 1200MM BLACK CEILING FAN UL,URANUS48BLK,24,6
,W001,6200020931,M_25th,GN04,URANUS 1200MM BLACK CEILING FAN UL,URANUS48BLK,12,6
,W001,6200020931,M_25th,GN03,URANUS 1200MM BLACK CEILING FAN UL,URANUS48BLK,24,6
,W001,6200020931,M_25th,GE05,URANUS 1200MM BLACK CEILING FAN UL,URANUS48BLK,4,6
,W001,6200020931,M_25th,GE01,URANUS 1200MM BLACK CEILING FAN UL,URANUS48BLK,8,6
,W001,6200020931,M_25th,GS04,URANUS 1200 BRASS 4BLADE - IVORY,URANUS48IVY,111,24
,W001,6200020931,M_25th,GS06,URANUS 1200 BRASS 4BLADE - IVORY,URANUS48IVY,16,24
,W001,6200020931,M_25th,GS05,URANUS 1200 BRASS 4BLADE - IVORY,URANUS48IVY,40,24
,W001,6200020931,M_25th,GN05,URANUS 1200 BRASS 4BLADE - IVORY,URANUS48IVY,40,24
,W001,6200020931,M_25th,GS01,URANUS 1200 BRASS 4BLADE - IVORY,URANUS48IVY,8,24
,W001,6200020931,M_25th,GN06,URANUS 1200 BRASS 4BLADE - IVORY,URANUS48IVY,34,24
,W001,6200020931,M_25th,GW02,URANUS 1200 BRASS 4BLADE - IVORY,URANUS48IVY,3,24
,W001,6200020931,M_25th,GS07,URANUS 1200 BRASS 4BLADE - IVORY,URANUS48IVY,20,24
,W001,6200020931,M_25th,GW01,URANUS 1200 BRASS 4BLADE - IVORY,URANUS48IVY,5,24
,W001,6200020928,M_15th,GN04,URANUS 1200 BRASS 4BLADE - IVORY,URANUS48IVY,16,24
,W001,6200020928,M_15th,GN05,URANUS 1200 BRASS 4BLADE - IVORY,URANUS48IVY,68,24
,W001,6200020928,M_15th,GW02,URANUS 1200 BRASS 4BLADE - IVORY,URANUS48IVY,8,24
,W001,6200020928,M_15th,GN03,URANUS 1200 BRASS 4BLADE - IVORY,URANUS48IVY,91,24
,W001,6200020928,M_15th,GN02,URANUS 1200 BRASS 4BLADE - IVORY,URANUS48IVY,49,24
,W001,6200020931,M_25th,GN03,URANUS 1200 BRASS 4BLADE - IVORY,URANUS48IVY,34,24
,W001,6200020931,M_25th,GN01,URANUS 1200 BRASS 4BLADE - IVORY,URANUS48IVY,44,24
,W001,6200020931,M_25th,GN02,URANUS 1200 BRASS 4BLADE - IVORY,URANUS48IVY,6,24
,W001,6200020931,M_25th,GN04,URANUS 1200 BRASS 4BLADE - IVORY,URANUS48IVY,16,24
,W001,6200020931,M_25th,GE05,URANUS 1200 BRASS 4BLADE - IVORY,URANUS48IVY,4,24
,W001,6200021072,M_15th,GN06,URANUS 1200 BRASS 4BLADE - IVORY,URANUS48IVY,37,24
,W001,6200021072,M_15th,GS02,URANUS 1200 BRASS 4BLADE - IVORY,URANUS48IVY,10,24
,W001,6200020931,M_25th,GN06,"VENTILUS 250 MM (10"") FAN WHITE",VENTILUS10WHT,84,0
,W001,6200020931,M_25th,GN05,"VENTILUS 250 MM (10"") FAN WHITE",VENTILUS10WHT,16,0
,W001,6200020931,M_25th,GW06,"VENTILUS 250 MM (10"") FAN WHITE",VENTILUS10WHT,36,0
,W001,6200020931,M_25th,GW02,"VENTILUS 250 MM (10"") FAN WHITE",VENTILUS10WHT,84,0
,W001,6200020928,M_15th,GN05,"VENTILUS 250 MM (10"") FAN WHITE",VENTILUS10WHT,24,0
,W001,6200020928,M_15th,GN06,"VENTILUS 250 MM (10"") FAN WHITE",VENTILUS10WHT,124,0
,W001,6200020928,M_15th,GW02,"VENTILUS 250 MM (10"") FAN WHITE",VENTILUS10WHT,36,0
,W001,6200020928,M_15th,GE05,"VENTILUS 250 MM (10"") FAN WHITE",VENTILUS10WHT,16,0
,W001,6200020928,M_15th,GN01,"VENTILUS 250 MM (10"") FAN WHITE",VENTILUS10WHT,356,0
,W001,6200020928,M_15th,GN03,"VENTILUS 250 MM (10"") FAN WHITE",VENTILUS10WHT,124,0
,W001,6200020928,M_15th,GN04,"VENTILUS 250 MM (10"") FAN WHITE",VENTILUS10WHT,124,0
,W001,6200020928,M_15th,GN02,"VENTILUS 250 MM (10"") FAN WHITE",VENTILUS10WHT,128,0
,W001,6200020931,M_25th,GN03,"VENTILUS 250 MM (10"") FAN WHITE",VENTILUS10WHT,84,0
,W001,6200020931,M_25th,GN02,"VENTILUS 250 MM (10"") FAN WHITE",VENTILUS10WHT,88,0
,W001,6200020931,M_25th,GN04,"VENTILUS 250 MM (10"") FAN WHITE",VENTILUS10WHT,84,0
,W001,6200020931,M_25th,GE05,"VENTILUS 250 MM (10"") FAN WHITE",VENTILUS10WHT,16,0
,W001,6200020931,M_25th,GN01,"VENTILUS 250 MM (10"") FAN WHITE",VENTILUS10WHT,240,0
,W001,6200020928,M_15th,GW06,"VENTILUS 250 MM (10"") FAN WHITE",VENTILUS10WHT,32,0
,W001,6200020931,M_25th,GS04,"VENTILUS 150 MM (6"") FAN IVORY",VENTILUS6IVY,56,0
,W001,6200020931,M_25th,GN05,"VENTILUS 150 MM (6"") FAN IVORY",VENTILUS6IVY,72,0
,W001,6200020928,M_15th,GS04,"VENTILUS 150 MM (6"") FAN IVORY",VENTILUS6IVY,32,0
,W001,6200020928,M_15th,GN05,"VENTILUS 150 MM (6"") FAN IVORY",VENTILUS6IVY,104,0
,W001,6200020931,M_25th,GE05,"VENTILUS 150 MM (6"") FAN IVORY",VENTILUS6IVY,16,0
,W001,6200020931,M_25th,GS04,"VENTILUS 150 MM (6"") FAN WHITE",VENTILUS6WHT,640,0
,W001,6200020931,M_25th,GN06,"VENTILUS 150 MM (6"") FAN WHITE",VENTILUS6WHT,104,0
,W001,6200020928,M_15th,GN02,"VENTILUS 150 MM (6"") FAN WHITE",VENTILUS6WHT,24,0
,W001,6200020931,M_25th,GN04,"VENTILUS 150 MM (6"") FAN WHITE",VENTILUS6WHT,24,0
,W001,6200020931,M_25th,GE05,"VENTILUS 150 MM (6"") FAN WHITE",VENTILUS6WHT,16,0
,W001,6200020931,M_25th,GE01,"VENTILUS 150 MM (6"") FAN WHITE",VENTILUS6WHT,56,0
,W001,6200020931,M_25th,GS04,"VENTILUS 200 MM (8"") FAN IVORY",VENTILUS8IVY,80,0
,W001,6200020928,M_15th,GS04,"VENTILUS 200 MM (8"") FAN IVORY",VENTILUS8IVY,88,0
,W001,6200020928,M_15th,GE05,"VENTILUS 200 MM (8"") FAN IVORY",VENTILUS8IVY,24,0
,W001,6200020931,M_25th,GE05,"VENTILUS 200 MM (8"") FAN IVORY",VENTILUS8IVY,16,0
,W001,6200020931,M_25th,GN06,"VENTILUS 200 MM (8"") FAN WHITE",VENTILUS8WHT,120,80
,W001,6200020931,M_25th,GN05,"VENTILUS 200 MM (8"") FAN WHITE",VENTILUS8WHT,16,80
,W001,6200020931,M_25th,GW05,"VENTILUS 200 MM (8"") FAN WHITE",VENTILUS8WHT,24,80
,W001,6200020931,M_25th,GW04,"VENTILUS 200 MM (8"") FAN WHITE",VENTILUS8WHT,24,80
,W001,6200020931,M_25th,GW02,"VENTILUS 200 MM (8"") FAN WHITE",VENTILUS8WHT,168,80
,W001,6200020928,M_15th,GE05,"VENTILUS 200 MM (8"") FAN WHITE",VENTILUS8WHT,24,80
,W001,6200020928,M_15th,GN01,"VENTILUS 200 MM (8"") FAN WHITE",VENTILUS8WHT,128,80
,W001,6200020928,M_15th,GN02,"VENTILUS 200 MM (8"") FAN WHITE",VENTILUS8WHT,80,80
,W001,6200020931,M_25th,GN03,"VENTILUS 200 MM (8"") FAN WHITE",VENTILUS8WHT,88,80
,W001,6200020931,M_25th,GN02,"VENTILUS 200 MM (8"") FAN WHITE",VENTILUS8WHT,56,80
,W001,6200020931,M_25th,GN04,"VENTILUS 200 MM (8"") FAN WHITE",VENTILUS8WHT,104,80
,W001,6200020931,M_25th,GE05,"VENTILUS 200 MM (8"") FAN WHITE",VENTILUS8WHT,16,80
,W001,6200020931,M_25th,GE01,"VENTILUS 200 MM (8"") FAN WHITE",VENTILUS8WHT,40,80
,W001,6200020832,M_15th,GE02,"20"" WINDSTAR FARRATA FAN",WINDSTARFARRATA20,189,66
,W001,6200020928,M_15th,GE05,"20"" WINDSTAR FARRATA FAN",WINDSTARFARRATA20,372,66
,W001,6200020928,M_15th,GE01,"20"" WINDSTAR FARRATA FAN",WINDSTARFARRATA20,122,66
,W001,6200020928,M_15th,GE02,"20"" WINDSTAR FARRATA FAN",WINDSTARFARRATA20,60,66
,W001,6200020928,M_15th,GE04,"20"" WINDSTAR FARRATA FAN",WINDSTARFARRATA20,86,66
,W001,6200020931,M_25th,GE04,"20"" WINDSTAR FARRATA FAN",WINDSTARFARRATA20,120,66
,W001,6200020931,M_25th,GE02,"20"" WINDSTAR FARRATA FAN",WINDSTARFARRATA20,40,66
,W001,6200020931,M_25th,GE05,"20"" WINDSTAR FARRATA FAN",WINDSTARFARRATA20,716,66
,W001,6200020931,M_25th,GE01,"20"" WINDSTAR FARRATA FAN",WINDSTARFARRATA20,1860,66
,W001,6200020931,M_25th,GN06,"FIZZAIR 12"" WM FAN OPW",WMFIZZAIR12OPW,84,165
,W001,6200020931,M_25th,GN05,"FIZZAIR 12"" WM FAN OPW",WMFIZZAIR12OPW,42,165
,W001,6200020931,M_25th,GS07,"FIZZAIR 12"" WM FAN OPW",WMFIZZAIR12OPW,171,165
,W001,6200020928,M_15th,GN05,"FIZZAIR 12"" WM FAN OPW",WMFIZZAIR12OPW,60,165
,W001,6200020928,M_15th,GN06,"FIZZAIR 12"" WM FAN OPW",WMFIZZAIR12OPW,126,165
,W001,6200020928,M_15th,GS07,"FIZZAIR 12"" WM FAN OPW",WMFIZZAIR12OPW,255,165
,W001,6200020928,M_15th,GE05,"FIZZAIR 12"" WM FAN OPW",WMFIZZAIR12OPW,90,165
,W001,6200020928,M_15th,GE01,"FIZZAIR 12"" WM FAN OPW",WMFIZZAIR12OPW,33,165
,W001,6200020928,M_15th,GN03,"FIZZAIR 12"" WM FAN OPW",WMFIZZAIR12OPW,60,165
,W001,6200020928,M_15th,GN01,"FIZZAIR 12"" WM FAN OPW",WMFIZZAIR12OPW,63,165
,W001,6200020931,M_25th,GN01,"FIZZAIR 12"" WM FAN OPW",WMFIZZAIR12OPW,42,165
,W001,6200020931,M_25th,GN03,"FIZZAIR 12"" WM FAN OPW",WMFIZZAIR12OPW,42,165
,W001,6200020931,M_25th,GE05,"FIZZAIR 12"" WM FAN OPW",WMFIZZAIR12OPW,60,165
,W001,6200020931,M_25th,GE01,"FIZZAIR 12"" WM FAN OPW",WMFIZZAIR12OPW,42,165
,W001,6200020931,M_25th,GN05,"FIZZAIR 16"" WM FAN OPW",WMFIZZAIRHS16OPW,42,534
,W001,6200020931,M_25th,GN06,"FIZZAIR 16"" WM FAN OPW",WMFIZZAIRHS16OPW,72,534
,W001,6200020928,M_15th,GN06,"FIZZAIR 16"" WM FAN OPW",WMFIZZAIRHS16OPW,27,534
,W001,6200020928,M_15th,GN05,"FIZZAIR 16"" WM FAN OPW",WMFIZZAIRHS16OPW,60,534
,W001,6200020928,M_15th,GE05,"FIZZAIR 16"" WM FAN OPW",WMFIZZAIRHS16OPW,72,534
,W001,6200020928,M_15th,GE01,"FIZZAIR 16"" WM FAN OPW",WMFIZZAIRHS16OPW,60,534
,W001,6200020928,M_15th,GN03,"FIZZAIR 16"" WM FAN OPW",WMFIZZAIRHS16OPW,60,534
,W001,6200020928,M_15th,GN01,"FIZZAIR 16"" WM FAN OPW",WMFIZZAIRHS16OPW,60,534
,W001,6200020931,M_25th,GN01,"FIZZAIR 16"" WM FAN OPW",WMFIZZAIRHS16OPW,42,534
,W001,6200020931,M_25th,GN03,"FIZZAIR 16"" WM FAN OPW",WMFIZZAIRHS16OPW,42,534
,W001,6200020931,M_25th,GE05,"FIZZAIR 16"" WM FAN OPW",WMFIZZAIRHS16OPW,60,534
,W001,6200020931,M_25th,GE01,"FIZZAIR 16"" WM FAN OPW",WMFIZZAIRHS16OPW,42,534
,W001,6200021043,M+1_7th,GE02,"WINDFLO 16"" WM FAN",WMWINDFLO16OPW,33,1284
,W001,6200021043,M+1_7th,GE04,"WINDFLO 16"" WM FAN",WMWINDFLO16OPW,171,1284
,W001,6200020931,M_25th,GN05,WW HE 1200 LUSTRE BRN WOR,WWHE48LB,36,4
,W001,6200020931,M_25th,GN03,WW HE 1200 LUSTRE BRN WOR,WWHE48LB,64,4
,W001,6200020931,M_25th,GN04,WHIRLWIND HE 1.2MM OPAL WHT-WOR,WWHE48OPW,4,0
,W001,6200020931,M_25th,GN03,WHIRLWIND HE 1.4MM OPAL WHT-WOR,WWHE56OPW,64,136
,W001,6200020931,M_25th,GN01,WHIRLWIND HE 1.4MM OPAL WHT-WOR,WWHE56OPW,32,136
,W001,6200020931,M_25th,GN04,WHIRLWIND HE 1.4MM OPAL WHT-WOR,WWHE56OPW,64,136
,W001,6200020931,M_25th,GE03,WHIRLWIND HE 1.4MM OPAL WHT-WOR,WWHE56OPW,28,136
,W001,6200020931,M_25th,GN04,WHIRLWIND PS 1.2M LUSTRE BRN-WOR,WWPS48LB,400,796
